#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 7.9753871, -8.8825781, -23.5236255, -0.6368250, -0.1214085,  0.4488531, -0.6150161,  5.2563539,  4.8248402,  5.2364285,  3.6605496,  3.9506454,  7.2489135,  4.4688537,  5.6099578,  1.9787489,  2.8913696,  1.0763505,  5.8307528,  3.4774294,  2.6559991,  4.9028153,  3.0957823,  3.5202577,  3.9877280,  2.4607886,  4.5244143)    0    0  27.40700105  0 0.400  18.17806362
( 9.3927918, -14.7742897, -18.1680760, -0.7183367, -0.2987211,  0.2481483, -0.5772179,  4.3081407,  3.8699817,  4.2437118,  4.1759059,  3.9433631,  4.7339366,  3.6842325,  4.3528474,  2.9449422,  6.0571596,  3.6281151,  3.3174456,  2.9077504,  2.2021265,  3.7397885,  4.4308767,  6.9213272,  6.6512045,  4.4988381,  3.6824976)    0    0  27.00528091  0 0.400  18.13641508
(10.4679794, -19.2065728, -23.1002564, -0.0023059,  0.2138778,  0.8517674, -0.4782711,  0.3241645,  5.0838933,  2.4643635,  6.7767900,  4.4439847,  6.0319349,  3.6896275,  0.3622181,  3.4191517,  3.4166937,  6.4123989, -0.0680302,  4.5390584,  3.7265021,  2.8903557,  3.6726923,  8.3324964,  9.4030954,  6.0394249,  7.2114336)    0    0  22.72798531  2 0.680  15.21286214
( 3.6592550, -16.1166670, -20.3013291,  0.5769753, -0.7267532,  0.1649055, -0.3342686,  3.4530574,  6.0016311,  2.6930031,  3.3045375,  4.3932555,  2.3144427,  3.7038383,  3.2581501,  4.2602740,  3.8686401,  4.7585177,  3.0278764,  2.6385166,  5.6341410,  6.0471873,  4.5548649,  4.2431820,  3.5375148,  3.3098900,  4.0107793)    0    0  25.68002292  0 0.400  17.27640902
( 3.7735224, -16.2589263, -20.3005155,  0.5769810, -0.7267517,  0.1648990, -0.3342652,  3.3881895,  6.0862893,  2.5840816,  3.1674677,  4.4564542,  2.0818805,  3.7601735,  3.1071181,  4.2295114,  3.8808503,  4.5962126,  2.9589646,  2.7612478,  5.3986624,  6.0411054,  4.6657374,  4.2002978,  3.4798245,  3.2180483,  4.1112478)    0    0  25.42085341  8 0.160  16.83879862
( 6.6605861, -15.1643703, -23.7858122,  0.8059492,  0.2657124,  0.0943372,  0.5205221,  2.5353637,  2.7816175,  5.6984507,  3.8367219,  4.8511782,  4.3411438,  4.5782562,  5.9276794,  4.5893355,  3.2200531,  3.4758155,  1.6427949,  1.8743081,  5.3159243,  5.1773747,  5.8582732,  2.5581378,  4.0342890,  1.7156211,  4.3608206)    0    0  19.29300106  7 0.600  12.78691214
(13.4290847, -19.5339373, -23.6905088,  0.6037256,  0.0762591,  0.0919096,  0.7881472,  2.5766194,  4.1297249,  3.2895581,  5.0118173,  3.5296882,  6.5916424,  4.2269233,  2.8328476,  3.3747063,  5.1005740,  5.8428801,  2.1975498,  4.7639813,  3.8433917,  2.9468826,  3.0808762,  6.2053772,  7.6572766,  4.0461775,  6.3544565)    0    0  10.84113388  3 4.320   7.58267223
( 8.6819759, -10.7193331, -24.0695725,  0.0545004,  0.1462292,  0.5988835,  0.7854841,  4.3837474,  6.2619840,  2.2153262,  4.9610080,  6.2938453,  5.5274288,  2.9692134,  7.4834519,  4.7497874,  2.8411846,  7.6435565,  1.4148924,  5.5663258,  3.9410311,  6.0968246,  2.8067282,  6.2605232,  6.0318714,  2.5894829,  5.3827943)    0    0  22.71715768  1 3.560  15.33781976
(10.4961077, -19.2423424, -23.5264572, -0.0023024,  0.2138797,  0.8517680, -0.4782693,  0.2147206,  5.2106450,  2.2981808,  7.0754885,  4.3925202,  5.9963589,  3.6299103,  0.2959314,  3.3870963,  3.5180427,  6.4315257,  0.0131522,  4.5066869,  3.7517595,  2.9098563,  3.6747683,  8.2512379,  9.2645765,  5.9596212,  7.1485812)    0    0  22.65101295  0 0.520  15.35078597
( 3.7745296, -16.5392487, -20.5301969,  0.5769747, -0.7267532,  0.1649063, -0.3342692,  3.2822906,  6.0630884,  2.5857187,  3.1720361,  4.4296930,  2.1706356,  3.6651755,  3.1858805,  4.3144202,  3.8260838,  4.6645577,  2.9775251,  2.6920849,  5.5397490,  6.0512493,  4.6049357,  4.2202491,  3.5098125,  3.2661994,  4.0724377)    0    0  25.68907172 10 0.000  17.20031940
( 6.6837698, -15.0459148, -23.4807015,  0.8059296,  0.2657124,  0.0943649,  0.5205474,  2.5786546,  2.7606967,  5.5751874,  3.9439089,  4.6480966,  4.3463476,  4.4913289,  5.8905936,  4.4677185,  3.2412275,  3.3174167,  1.7568980,  1.8139840,  5.2512644,  5.4386962,  5.6681619,  2.4810463,  4.0445664,  2.0353320,  4.3432830)    0    0  19.37626111  3 0.600  12.98457985
( 3.8222849, -16.3219729, -20.3335576,  0.5769730, -0.7267536,  0.1649082, -0.3342702,  3.3486615,  6.0265706,  2.6551572,  3.2417683,  4.4057347,  2.2567261,  3.6865639,  3.2282644,  4.2840118,  3.8262074,  4.6981745,  3.0237677,  2.7297838,  5.6152235,  6.0711651,  4.5430514,  4.1739398,  3.6022474,  3.3161844,  4.0875092)    0    0  26.10143672  0 5.000  17.40095853
( 1.4406305, -11.6225485, -23.6077779, -0.2121383, -0.8139797, -0.2816451,  0.4616388,  0.8835978,  4.6940220,  5.0295862,  1.2450124,  3.4653885,  2.2011939,  6.8074750,  6.0181421,  2.0462394,  5.2894239,  2.4883241,  5.0399243,  4.8081324,  7.8453136,  5.5303975,  2.1210437,  4.3118514,  1.2003051,  3.1004742,  5.1519724)    0    0  26.34986121  7 0.440  17.53917055
( 9.3170417, -14.8490842, -18.1374835, -0.7183367, -0.2987211,  0.2481483, -0.5772179,  4.2544041,  3.8216956,  4.4679478,  3.7654244,  4.3608423,  4.6242062,  3.5435896,  4.5130959,  2.7959577,  5.8488707,  3.6285264,  3.4350696,  2.9359594,  2.3656541,  3.7163535,  4.3638893,  6.6930175,  6.4668807,  4.4295873,  3.6717636)    0    0  27.14700128  0 0.520  18.09337135
( 1.4388221, -11.6219775, -23.6068858, -0.2121383, -0.8139797, -0.2816451,  0.4616388,  0.7198507,  4.8801858,  5.0626069,  1.3177295,  3.3264039,  2.3384289,  6.7401090,  6.1107620,  2.3206820,  5.3920550,  2.2534538,  5.1713778,  4.7882127,  7.7430795,  5.4108438,  1.9661406,  4.3002766,  1.2259911,  3.1759767,  5.1856969)    0    0  27.09233806  0 5.000  18.06155871
( 3.5909217, -16.0691857, -20.2823238,  0.5769733, -0.7267536,  0.1649079, -0.3342700,  3.5907551,  5.9929615,  2.5889363,  3.4454006,  4.3854036,  2.4446315,  3.5531448,  3.4018776,  4.4533251,  3.9612423,  4.7739232,  2.9819130,  2.5235571,  5.5466504,  5.9962386,  4.6382104,  4.3580793,  3.3729100,  3.2425423,  3.9250714)    0    0  25.67175496  0 0.400  17.12387009
(10.6695310, -19.2631393, -22.7312823, -0.0023058,  0.2138779,  0.8517674, -0.4782711,  0.3194040,  4.8193095,  2.2309705,  6.9781268,  4.4536301,  5.6444147,  3.4296814,  0.5758581,  3.6111253,  3.5231136,  6.2018404,  0.5293945,  4.6650679,  3.7932290,  3.0628689,  3.7378091,  8.1418172,  9.4041736,  6.0561926,  7.1589778)    0    0  22.60945794  6 1.640  15.55797986
