#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 8.3619938, -9.0568297, -23.0839562, -0.6368250, -0.1214085,  0.4488531, -0.6150161,  5.2922640,  4.6293871,  5.1679589,  3.6238049,  3.9717360,  7.2390017,  4.5821031,  5.4562578,  1.9734713,  2.9626742,  1.0323748,  5.8207747,  3.4377706,  2.6552282,  4.8705878,  3.0931470,  3.4670304,  3.9487060,  2.4948334,  4.5626560)    0    0  27.83190014  6 0.320  18.65982945
( 9.3210730, -14.9595619, -18.3437468, -0.7183367, -0.2987211,  0.2481483, -0.5772179,  4.3121396,  3.9983692,  4.3550482,  4.0125481,  4.2351718,  4.6761834,  3.6962382,  4.2867332,  2.9793286,  6.1595301,  3.6203410,  3.3905901,  2.9600263,  2.1579000,  3.7539780,  4.4625090,  6.8632082,  6.8199017,  4.4609042,  3.6689975)    0    0  27.13750780 12 0.160  17.63890607
(10.2931051, -18.9220418, -23.3947489, -0.0023052,  0.2138782,  0.8517675, -0.4782707,  0.3129058,  4.9587542,  2.3893821,  6.8308087,  4.4611003,  5.8843326,  3.5924435,  0.4466272,  3.5044236,  3.4505082,  6.1497469,  0.4774203,  4.7207257,  3.7610108,  3.0535259,  3.7452325,  8.2390276,  9.5942231,  6.1781281,  7.2360860)    0    0  22.87848808  4 3.960  15.41652167
( 3.7680577, -16.1246023, -20.3406005,  0.5769750, -0.7267531,  0.1649060, -0.3342690,  3.3634187,  6.0276356,  2.6420674,  3.2470301,  4.4068788,  2.2592697,  3.6743295,  3.2335776,  4.2978501,  3.8411153,  4.4976924,  2.8884620,  2.7538602,  5.5185600,  6.1077922,  4.6429888,  4.1443907,  3.5294898,  3.2638397,  4.2017067)    0    0  25.83251030  9 0.080  17.30176173
( 3.7497965, -15.7135780, -20.5131103,  0.5769732, -0.7267536,  0.1649081, -0.3342702,  3.4842823,  5.9826566,  2.7225014,  3.3496867,  4.3797988,  2.3699849,  3.7025975,  3.2922353,  4.2609072,  3.8645135,  4.9959093,  3.2227275,  2.6251646,  6.0618476,  6.1376598,  4.3093884,  4.1444112,  3.8404776,  3.5292558,  3.9568705)    0    0  25.91195700  2 0.560  17.29872898
( 6.7698653, -14.9285383, -23.6412466,  0.8058805,  0.2657125,  0.0944343,  0.5206108,  2.5363627,  2.6002677,  5.5511125,  3.9816230,  4.3748828,  4.4591386,  4.4746861,  5.8051976,  4.3622977,  3.2911392,  3.3070455,  1.8168532,  1.8476785,  5.2416281,  5.4774107,  5.5822092,  2.5205528,  4.0351599,  2.2234957,  4.3150579)    0    0  19.19081680  8 1.480  12.55583753
(13.2181494, -19.3241023, -24.4703892,  0.6024580,  0.0747585,  0.1004310,  0.7882697,  4.1329486,  3.5731453,  3.8574035,  3.5786635,  2.6693885,  7.6704088,  4.8784668,  4.3859079,  3.3535562,  6.4239486,  5.4676477,  6.8361116,  5.9551151,  4.7974476,  2.7357305,  1.0103307,  1.0246349,  3.6099930, -0.8919163,  5.3937476)    0    0  14.18620418  3 5.000   9.45263332
( 8.2980389, -10.6107805, -24.3877161,  0.0545004,  0.1462292,  0.5988835,  0.7854841,  4.3184806,  6.1456865,  2.2458257,  4.6669106,  6.0555665,  5.5902372,  3.0124966,  7.2722467,  4.8013855,  3.1566094,  7.4808841,  1.5371606,  5.3196678,  4.0701462,  6.2757708,  3.0012640,  6.0650066,  5.9098755,  2.8644210,  5.3854402)    0    0  22.54659978  3 2.600  15.09580923
(10.5090939, -19.4732308, -23.2190636, -0.0023069,  0.2138773,  0.8517672, -0.4782716,  0.3676127,  4.9035699,  2.5586982,  6.5719192,  4.5099025,  5.9914707,  3.6872535,  0.4458150,  3.5016615,  3.3533627,  6.2333466,  0.3013594,  4.6571312,  3.7467595,  3.0009643,  3.7256345,  8.2708135,  9.5211733,  6.1380091,  7.2193012)    0    0  22.72839687  6 0.760  15.15062108
( 4.0643737, -16.7513469, -20.2263513,  0.5769751, -0.7267531,  0.1649058, -0.3342689,  3.6278118,  5.9638470,  2.6866999,  3.4622813,  4.3468051,  2.3586977,  3.6523567,  3.3706251,  4.3363020,  3.9702521,  4.7738225,  3.0870405,  2.7166330,  5.8773765,  6.0472735,  4.3164903,  4.1160502,  3.8090858,  3.5040520,  4.1140671)    0    0  25.57245022  0 0.400  16.88511201
