#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 7.6172549, -9.2809771, -23.2813100, -0.6368242, -0.1214134,  0.4488528, -0.6150161,  4.7804040,  4.3458158,  4.7323806,  3.8579894,  3.9183400,  6.6345099,  4.6258693,  5.5678061,  1.9171862,  2.8372781,  0.7436990,  5.9122440,  3.2770961,  2.4700673,  4.7058720,  2.8846756,  3.3888336,  3.8062469,  2.5389066,  4.4961084)    0    0  26.94316718  4 0.400  17.95148542
(11.1804319, -13.8713944, -19.8751410, -0.7191168, -0.3011718,  0.2450319, -0.5763037,  4.0658659,  3.4422464,  4.0460280,  3.1896191,  4.8363772,  4.3256985,  3.4230214,  4.5215414,  2.2583520,  5.7268161,  3.7566318,  4.0456888,  3.1337581,  3.1767920,  3.5185961,  4.0992374,  5.6620751,  5.4507069,  4.0440064,  3.5783595)    0    0  22.91537887  2 2.120  15.63390651
(10.1816621, -18.4518164, -24.1467306, -0.0022943,  0.2138824,  0.8517687, -0.4782667,  0.7752022,  4.6234057,  2.6097900,  6.4172115,  4.4233883,  5.5226056,  3.5007071,  0.8066325,  3.5529773,  3.4347896,  6.3201831,  0.8007790,  4.7165423,  3.8469552,  3.1546186,  3.6443747,  7.8000601,  9.2523183,  5.6890114,  7.1945732)    0    0  21.95825085  7 0.680  14.50791828
( 3.4663325, -15.5925362, -21.3569977,  0.5770961, -0.7265990,  0.1652907, -0.3342031,  3.3183110,  6.0009195,  2.7607380,  3.8732845,  4.4738354,  2.6041863,  3.6226122,  3.9947156,  4.5143842,  3.5866916,  4.8566496,  3.0726757,  2.5757018,  5.5473989,  5.8118787,  4.5240050,  4.3620777,  3.4886525,  3.3702882,  3.8933463)    0    0  24.26347866 14 0.040  16.28407327
( 2.6087788, -16.0065922, -21.2314216,  0.5795436, -0.7263266,  0.1601066, -0.3330472,  1.0659119,  5.2001980,  4.4347556,  4.2703769,  3.3485717,  4.1570227,  3.3284598,  4.2900208,  4.5949623,  2.5684440,  4.2569695,  2.6888635,  2.4525608,  4.8478345,  6.3584743,  4.9366611,  4.0601874,  3.3701095,  3.5545288,  3.9349275)    0    0  24.01821307  6 0.400  16.31727344
( 6.7855532, -14.4879947, -24.3852569,  0.8059578,  0.2657127,  0.0943253,  0.5205109,  2.6465720,  2.7009111,  5.3578258,  4.1260362,  4.2681540,  4.3594004,  4.3427214,  5.8129200,  4.2499299,  3.2958694,  3.7008972,  2.2464816,  2.5407888,  5.3625101,  5.2736340,  4.9940429,  3.3234386,  3.8218453,  3.8676515,  3.9049377)    0    0  17.17215257  1 0.680  11.54997165
(10.2668783, -18.5350637, -24.1190704, -0.0032184,  0.2140327,  0.8518286, -0.4780866,  2.0191519,  4.5532407,  2.9251901,  5.6793229,  4.3367576,  5.2620018,  3.5277144,  1.6232953,  3.6467613,  3.2645677,  6.0403621,  2.3806901,  4.3508087,  4.1510575,  3.4793937,  3.8267054,  6.7321446,  7.8392671,  5.0631363,  6.3204964)    0    0  16.86138550 11 0.440  13.93797707
( 5.1598206, -10.8487037, -27.8326129,  0.0456694,  0.1441116,  0.6015177,  0.7844250,  4.1235408,  5.7314469,  2.5341534,  4.0904684,  5.2985806,  5.3950698,  3.2406231,  6.7515658,  5.1089755,  3.3042032,  5.8652423,  1.5418661,  5.0663206,  3.9448904,  5.2924604,  2.7230824,  5.3822727,  5.3811348,  2.9260365,  4.3448864)    0    0  15.67218688  4 5.000  10.74782948
(10.5709654, -19.0842857, -23.9593014, -0.0022944,  0.2138824,  0.8517687, -0.4782668,  0.9205721,  4.6207222,  2.6960826,  6.3305546,  4.3667311,  5.4536254,  3.5006219,  0.8708481,  3.4997996,  3.4416052,  6.2798914,  0.8842948,  4.6769730,  3.9845535,  3.1183652,  3.6269857,  7.6821261,  9.2764762,  5.5512930,  7.1901274)    0    0  22.09581772  5 0.520  14.81218753
( 3.7098627, -15.6211797, -21.3015967,  0.5770754, -0.7266217,  0.1652122, -0.3342294,  3.2017261,  6.0532083,  2.6560837,  3.6707834,  4.4817544,  2.4123721,  3.5822458,  3.7723599,  4.5278709,  3.6082060,  4.8648585,  3.1786700,  2.8598527,  5.6243480,  5.9894859,  4.6447259,  4.2122064,  3.6037965,  3.1592708,  3.9589872)    0    0  24.51391901 11 0.120  16.31555273
( 7.0210356, -14.5752497, -24.4498343,  0.8059577,  0.2657124,  0.0943252,  0.5205111,  2.6222988,  2.7162420,  5.5127083,  4.1020437,  4.5231880,  4.1446484,  4.4539768,  5.8604774,  4.3128975,  3.1759253,  3.3060565,  1.6947223,  1.7425027,  5.2607939,  5.3820495,  5.7722345,  2.4212275,  4.0609421,  1.8093598,  4.3915265)    0    0  17.62212947  8 4.680  11.57714705
( 3.6934602, -15.8362734, -21.0983538,  0.5770742, -0.7266668,  0.1652673, -0.3341045,  3.0726085,  6.0775616,  2.5070313,  3.4040125,  4.4781091,  2.1681470,  3.5300835,  3.4675116,  4.5335365,  3.6599729,  4.6751163,  2.9723591,  2.5712109,  5.5893538,  6.1775329,  4.5806127,  4.2084953,  3.4817874,  3.2873269,  4.0519631)    0    0  24.49851837 12 0.000  16.53813293
