#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 7.3499811, -9.4016349, -23.5060048, -0.6368250, -0.1214087,  0.4488531, -0.6150161,  4.5664383,  4.7758392,  5.0330184,  3.8899673,  3.5763890,  6.4681791,  4.1923445,  6.2252525,  1.4919774,  2.3737588,  0.4643249,  6.0708766,  3.2345903,  2.3783757,  4.6411477,  2.8422315,  3.3588576,  3.5526458,  2.4880495,  4.6271210)    0    0  26.72393367  7 0.400  17.74691178
( 9.8147711, -14.4675830, -19.1610822, -0.7183287, -0.2986966,  0.2481789, -0.5772273,  4.0173626,  3.4272314,  4.1621655,  2.9215447,  5.0801590,  4.3294247,  3.3782090,  4.4599738,  2.1473064,  5.6092266,  3.7636121,  4.0028358,  3.1889372,  2.9032524,  3.5705533,  4.2134994,  5.8171689,  5.9232698,  4.0679930,  3.4890178)    0    0  24.55651160  7 0.280  16.73648578
(10.3662167, -19.0461202, -24.2529787, -0.0022943,  0.2138825,  0.8517687, -0.4782667, -0.0579783,  5.0778545,  2.2302464,  7.1185855,  4.5226886,  6.0573687,  3.6024840,  0.2356587,  3.5409073,  3.4718331,  6.3038236,  0.3790349,  4.6964928,  3.8530136,  2.9990823,  3.6376298,  8.0831633,  9.5939351,  5.8715940,  7.3302363)    0    0  22.35804051  4 0.440  15.06478812
( 3.6689875, -16.0175466, -20.6575774,  0.5769929, -0.7267381,  0.1649801, -0.3342343,  3.1434469,  6.0699044,  2.5628279,  3.2896439,  4.4501604,  2.2135643,  3.5916821,  3.3616175,  4.4412396,  3.7058745,  4.7876808,  3.0313912,  2.7244187,  5.5524293,  5.7553073,  4.5684078,  4.3410716,  3.5312838,  3.3361071,  3.9708379)    0    0  25.29191807 25 0.000  17.10558198
( 4.0254802, -15.9823224, -20.4848511,  0.5769704, -0.7267980,  0.1646168, -0.3343218,  2.9364455,  6.0090768,  2.6343514,  3.1421258,  4.3941874,  2.3069790,  3.5746605,  3.2045242,  4.3824848,  3.5830507,  4.7926647,  2.9904885,  2.5714438,  5.6130240,  6.1551537,  4.6050025,  4.2841832,  3.4768104,  3.3408082,  3.9388843)    0    0  25.26113430  8 0.080  17.09213107
( 6.9456459, -14.7551206, -23.9588688,  0.8059577,  0.2657124,  0.0943252,  0.5205111,  2.6044881,  2.7683842,  5.3965221,  3.9285581,  4.3557465,  4.6710516,  4.3453799,  5.8355631,  4.4299039,  3.4252856,  3.1376023,  1.8076132,  1.6741127,  5.2198391,  5.6795866,  5.5866184,  2.3357537,  4.0604484,  2.1363514,  4.3615449)    0    0  18.93052987  0 1.880  12.83019471
(10.6740878, -18.6971595, -23.7523481, -0.0023015,  0.2138836,  0.8517692, -0.4782653, -0.0299116,  5.0073183,  2.4011614,  6.8362229,  4.5957854,  6.1939775,  3.7080887,  0.2272671,  3.5604509,  3.3515404,  6.2770215,  0.3139448,  4.7113701,  3.8165377,  2.9887494,  3.6565438,  8.1692411,  9.6673789,  5.9758039,  7.3448363)    0    0  22.21800769  3 0.440  14.77428311
( 6.8309558, -11.0191164, -26.0854847,  0.3825918,  0.2158743,  0.4593294,  0.7720352,  4.1761947,  5.8475430,  2.5107040,  4.6295605,  5.8518995,  5.4996936,  3.1060085,  7.1473547,  4.7445670,  3.1395282,  6.6365817,  1.5094956,  5.0653914,  3.9753628,  5.7494475,  2.9709930,  5.6460848,  5.7071229,  2.5798828,  4.8927401)    0    0   9.05905208  9 3.000  -1.31867769
(10.4248209, -18.8921872, -23.7276608, -0.0022943,  0.2138825,  0.8517687, -0.4782667,  0.2579760,  4.8003400,  2.5295247,  6.5724504,  4.5733703,  5.9844801,  3.6554875,  0.4463602,  3.5924526,  3.3291277,  6.2863289,  0.2482627,  4.7181885,  3.8060397,  2.9727111,  3.6513588,  8.2139929,  9.7151427,  6.0024290,  7.3725863)    0    0  22.25438710  7 0.200  14.72584660
( 3.8333288, -15.5985861, -20.8267192,  0.5769768, -0.7267527,  0.1649244, -0.3342577,  3.0578343,  6.1135876,  2.4870782,  3.0905510,  4.4560649,  2.0415746,  3.5972107,  3.1479032,  4.3910268,  3.7319333,  4.8171534,  3.0639391,  2.6385773,  5.6311865,  5.9312080,  4.5371199,  4.2906530,  3.5446052,  3.3436645,  3.9599021)    0    0  25.51469214 10 0.240  16.96804819
