#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 7.3422537, -9.5653931, -24.6542482, -0.6367542, -0.1219633,  0.4487660, -0.6150430,  4.9205452,  3.5025799,  4.2088218,  3.7755533,  4.1699900,  5.4264674,  4.3712436,  4.1972985,  2.9445969,  3.3820056,  2.3002504,  5.2724328,  3.0839955,  3.6834642,  5.5515579,  3.3528944,  3.7749117,  5.1067552,  3.1684934,  5.4542161)    0    0  17.85382871  8 1.400  13.68766140
(12.2725793, -13.5306722, -20.7021745, -0.7198272, -0.3015948,  0.2475533, -0.5741059,  3.9611468,  2.0336601,  1.6525392,  4.3439503,  3.7636373,  3.5358287,  3.8305149,  4.9549800,  2.3138850,  6.7483646,  3.5685555,  4.9217085,  3.3641172,  4.1018128,  3.0513765,  3.8044311,  5.6464067,  3.4290520,  3.8210707,  5.7232598)    0    0  20.79533955  3 2.440  13.92633438
(10.8308960, -18.8332312, -23.4896142, -0.0023064,  0.2138814,  0.8517670, -0.4782702,  1.2919095,  4.1626700,  2.6569910,  5.8831567,  5.1169237,  5.7159537,  3.8232318,  1.0686248,  3.6845727,  3.4690343,  5.7329600,  2.6312910,  4.0768623,  4.3020802,  3.4080024,  3.7660253,  6.1576603,  8.2238390,  5.0945635,  5.7436917)    0    0  21.57074035  8 2.440  14.56068350
( 6.2370425, -15.7242273, -20.6903419,  0.5992719, -0.6992220,  0.2535342, -0.2961118,  3.9033625,  5.7284509,  3.1605700,  4.4123919,  5.0118830,  4.1435895,  2.8289684,  4.7440556,  4.8231614,  3.8522422,  5.1818338,  3.2692071,  3.9842437,  4.5053854,  4.9585027,  5.0598399,  4.0719437,  3.9887750,  3.3418768,  4.7931453)    0    0  16.70061312  6 1.320  13.13884235
( 1.4316326, -13.8184031, -22.1013882,  0.8223371, -0.4988847, -0.2693261, -0.0483643, -0.8346518,  4.4842327,  6.0436524,  4.8314115,  2.3693262,  5.8268157,  3.1511133,  4.8304515,  4.7775594,  1.5909791,  3.1400262,  1.9421615,  3.2739984,  2.5287822,  5.2493098,  6.0039620,  3.9101950,  3.3835050,  4.4318985,  3.5692427)    0    0  20.91605843  5 4.920  14.28509179
( 7.5991070, -14.9277909, -25.6386048,  0.8059765,  0.2658014,  0.0943339,  0.5204351,  2.8421559,  2.6267534,  4.9742749,  4.1408056,  4.2869738,  4.3959069,  4.3847495,  5.4897493,  4.2857482,  3.4920903,  4.4921006,  2.9994382,  4.0344395,  5.8162736,  5.4199041,  3.8912895,  4.8994641,  3.4162213,  7.0897403,  2.9750303)    0    0  14.51186915  3 1.560   9.70741294
( 8.2800109, -15.6862654, -22.5645789, -0.1348263,  0.2360296,  0.8510792, -0.4491949,  5.2898083,  5.2736361,  3.0905287,  4.2410844,  3.8940091,  4.4834042,  3.9645117,  3.6383968,  3.9310025,  2.3750970,  5.0515201,  4.7914800,  3.1034624,  4.2111346,  3.9128619,  4.2890718,  5.8509741,  6.4752048,  4.4980907,  5.4049166)    0    0  -5.02879151 14 2.440  -7.81077353
( 5.6290644, -10.9969228, -29.6794852,  0.0458186,  0.1441301,  0.6015280,  0.7844050,  3.8823628,  5.9185051,  2.2288071,  4.4020337,  6.1976098,  4.6118108,  3.0828374,  7.8231637,  5.3237237,  3.1871153,  7.8324789,  1.3762544,  5.6979350,  3.6493616,  5.9541787,  2.6840640,  6.5196095,  6.2620993,  2.1103820,  5.2703951)    0    0  12.16500851  6 4.840   8.17676067
(11.0187778, -18.8823654, -23.2459694, -0.0023034,  0.2138815,  0.8517674, -0.4782695,  3.2726141,  3.9378721,  3.6884417,  4.4062581,  4.3269541,  4.9871880,  3.8035010,  1.9800319,  3.1722302,  3.5509349,  5.8352832,  2.6421391,  4.7786370,  5.0319247,  3.7450900,  3.4590152,  6.8523967,  7.7958396,  4.9918212,  6.4570990)    0    0  21.63960865  4 0.520  14.78137149
( 5.8663965, -15.7230593, -20.7217378,  0.5910971, -0.7117322,  0.2231992, -0.3069586,  3.4624637,  5.1930741,  2.9283077,  4.7075230,  4.2637042,  3.9938928,  2.2291155,  3.6812615,  4.8308984,  4.3612131,  5.2260658,  3.7617113,  3.9642060,  4.3501198,  4.5467102,  4.6994709,  4.0369119,  3.8328842,  3.0404550,  4.1629501)    0    0  16.02060591  7 1.240  13.15850295
( 6.4233825, -14.4075026, -24.1643306,  0.8059590,  0.2657084,  0.0943207,  0.5205119,  2.6450693,  2.7110546,  5.5968541,  4.2022374,  4.6522605,  3.7852827,  4.5096281,  5.8780008,  4.2475362,  3.0254058,  2.9430795,  1.9062465,  1.4363869,  5.0121886,  6.2136959,  5.2139367,  1.4322996,  3.6415222,  3.5322562,  4.2188724)    0    0  17.33307649  1 5.000  11.81344642
( 6.1880730, -15.7394228, -20.8122014,  0.5952778, -0.7072052,  0.2396626, -0.2965010,  4.1421097,  5.7481927,  3.0238112,  4.0760758,  4.5764844,  4.1686737,  3.1118287,  5.0487938,  4.9648001,  3.3920432,  4.9556063,  3.2023122,  4.1612078,  4.1186373,  4.2760919,  4.6689550,  3.8095917,  4.0135288,  2.6452563,  4.8838690)    0    0  17.97041327  6 2.440  13.04004992
( 1.4196970, -11.6321893, -23.3811977, -0.2121371, -0.8139877, -0.2816429,  0.4616266,  1.2173060,  4.4356165,  4.8703614,  1.5137229,  3.5077137,  2.2990472,  6.5611245,  5.4963903,  1.9009963,  5.1984148,  5.2895292,  3.4146844,  3.9238900, 11.2800802,  7.4352736,  3.2050346,  5.0812307, -0.3464712,  1.4845482,  4.3663074)    0    0  25.60324071  1 5.000  17.03363244
(12.2464770, -13.5800450, -20.6826439, -0.7193831, -0.3017505,  0.2449835, -0.5756568,  3.0450686,  2.8031344,  4.2910691,  3.8931851,  3.0572437,  4.7407797,  3.1815057,  4.3020635,  2.7334765,  5.1449994,  3.8830344,  4.7325042,  3.6417800,  3.6093191,  3.6519103,  3.4508012,  5.6343869,  4.7508984,  3.7755716,  3.7146883)    0    0  20.60119757  5 2.680  13.95783888
