#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(20.1507298, 11.5486340, -6.1950523, -0.1058407, -0.4849369,  0.5997430, -0.6276482, -1.0577462,  0.3839866, -1.0332100, -0.7500673,  2.1208054,  0.7091889, -0.7306979, -2.9278927, -0.7407724, -1.3604058, -0.3415200, -1.2156885, -0.0392440, -0.5365352,  0.4768062, -2.4351599,  1.2233839, -0.6838969, -1.0698411,  0.0021504)    0    0 -41.20921522  0 4.200 -27.66021629
(25.5659290,  9.5539983,  1.3019106, -0.3588059, -0.4977777, -0.7363521,  0.2850636, -1.2224008, -0.1092176,  0.2975505,  0.3932557,  0.6812534, -1.5150560,  0.6644778,  0.6891823, -0.1416365, -1.2397135,  0.0406845,  0.0082495, -1.1005738,  1.2251796, -0.5831315,  2.0435548,  0.5361033,  1.6753550,  1.0522668, -0.8736377)    0    0 -10.70964134  0 4.200  -7.20347293
(25.3059554,  3.2556280,  4.6055917, -0.2741740, -0.8104866, -0.4670855,  0.2230947, -0.1555226, -0.0200543, -2.6519531, -0.9580069, -0.0350584,  0.3566001,  0.3418280, -0.2518859, -2.1141704,  1.2433273, -0.2218099, -0.5643460, -0.1720609,  1.4925593,  1.1615404, -0.7272276, -1.1394940, -1.6513939, -0.2559563,  1.1507977)    0    0  -5.40560489  0 4.200  -3.64593758
(22.8436919, 16.0831482,  6.7162115, -0.5257622,  0.0415576, -0.8454891, -0.0836377, -0.7716053,  1.3402222, -0.3370970,  1.0251011, -1.2605058,  0.2889478, -0.1027547, -0.1381638, -0.3204253,  0.6758443,  0.3221956, -0.8514399, -0.5945961, -0.8886596,  0.2472831, -1.4916520,  1.8105752,  0.5360072, -1.1527873, -0.3373741)    0    0 -15.11472957  0 4.200 -10.15806370
(15.0803800, 12.2596970,  2.7405002, -0.7845227,  0.1866141,  0.5531036, -0.2092264, -0.1424098, -2.4534517,  0.9939780, -1.9706401, -1.1585214,  0.0734020, -0.3212703, -1.2550313,  0.4343060,  0.1062777, -0.0049061,  1.1589830, -0.3346332, -0.3325001, -0.9466814, -0.9515718,  0.7446073, -0.2363705,  0.0862177, -1.1397471)    0    0 -114.62363498  0 4.200 -76.90090240
(22.2891371,  4.1644671, -5.7864319, -0.3024669,  0.6108104, -0.5558079,  0.4759223, -0.6668850, -0.7676010,  0.1684242,  0.6859937,  0.4565760,  1.6834082,  0.4311446, -2.0767482,  1.2084758, -0.3298135, -0.1039673,  0.2453691,  0.7412923, -0.0582028,  0.0797758, -1.5172637, -0.4440578,  0.1534275, -0.9088849, -1.3730440)    0    0 -84.67288229  0 4.200 -56.81226563
(21.4073747,  9.0456817,  0.1748386, -0.5021160,  0.0336086, -0.8630873,  0.0427807,  0.5919451, -0.2124975,  0.7163498, -0.2685127,  0.8226594, -0.4765013, -0.4871415,  0.2615599, -0.1782108, -1.0197128, -0.4358833, -1.0372246,  0.0580530,  0.6681359,  1.1067756,  0.9197546, -0.7096094, -1.0893163,  0.3872019,  0.0734390)    0    0 -87.99555815  1 4.040 -57.69771237
(22.0196625, 12.4497819, -8.1963008,  0.7198605, -0.4515069,  0.3327463, -0.4089282,  0.2349523, -0.2559790,  1.6640347,  0.1692482, -1.8316251, -0.7583403,  1.0987719,  3.3392113, -1.5912340,  1.6891438, -1.8780356,  0.2814495, -0.3041901, -1.1741814,  1.6976392, -0.3127611,  0.1937060, -0.1896789, -1.9719389, -0.3625967)    0    0 -60.53069458  0 4.200 -40.61956274
(25.3236565,  5.0021051,  3.4090653, -0.8842857, -0.1559607, -0.0867007, -0.4315068,  0.3699880, -1.8868248, -0.5807423,  1.6049111,  0.1690296,  1.1265900, -0.4087670, -1.8836658, -2.6387588,  0.5162927, -1.2392019, -1.0529814, -0.4470789, -0.7263948, -1.4548077, -0.1444889,  0.8341909, -0.2520336, -0.7276597,  0.7548913)    0    0 -58.36563810  0 4.200 -39.16741115
(22.3546987, 11.6207863,  8.4096042, -0.2358095,  0.2153349, -0.9386413,  0.1302969,  0.8059227,  1.8490001,  0.7812802, -0.0763021, -0.3984297,  0.6635255, -1.3874985, -0.2307508,  0.8382566, -0.4872170, -0.9340101,  0.0027133,  0.2143028,  0.6771498,  2.3938325,  0.5552485,  1.8441410, -0.7057741, -1.0089466,  0.1294687)    0    0  13.58822577  0 4.200   9.09364760
