#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(22.0641172,  0.7843102,  8.0443724, -0.3398561, -0.7712179, -0.2129579, -0.4942796, -0.2031780, -0.0868404, -0.0134786,  0.0093848, -0.5521614,  1.2343517,  0.7753206,  0.2277815,  0.6052127, -0.0994343, -0.2003841, -0.1879201, -0.2592606,  0.0577110,  0.7067975, -0.1157232, -0.6287122, -0.0196430, -0.2990358, -0.8385572)    0    0 -11.70953045  2 4.440  -5.99689245
(23.8161257, -6.6338982, 12.0145213, -0.0532724,  0.1318606,  0.8586624, -0.4924158,  1.3308832, -1.2670811, -0.0476378, -0.9551226, -1.3023892,  0.8911785,  0.5278444, -0.5532828,  0.1092778,  0.9414889,  2.5582404, -0.4067134, -0.5764375,  1.3616159,  0.1744698, -0.2324781,  0.1973059,  0.3511595, -0.0803979, -0.0895855)    0    0  20.32923724  5 5.000  13.77768953
(22.6706374, -9.2352027, 20.0595711,  0.7430177, -0.4139324, -0.4861600,  0.2004249,  0.5109496,  0.1875713, -0.8700077, -1.4781935, -0.8208156, -0.8650967, -0.3893518, -0.5873084, -0.3896932,  2.2355045,  0.2996349, -0.6948539,  1.4589897,  0.4905043, -0.7269563, -0.9824827, -2.0504993, -1.1839675,  0.1145287, -0.0884797)    0    0  13.00834047  0 5.000   8.67682704
(22.0658886,  1.6156794, 19.4604020,  0.0267411, -0.1839301, -0.8856027,  0.4256320, -0.6721810, -0.2222667, -0.0238746,  0.8423532, -1.9123774, -0.7602725,  0.0035712, -0.4697461, -0.0727383,  0.6536674,  0.1219804, -1.6895998, -0.5019248, -0.6411283, -0.3198189,  1.5148541,  0.0915577, -0.7877292, -0.0245715, -0.6151544)    0    0  19.76864904  1 5.000  13.30324861
(20.9669368, -0.3559240, 12.9799084,  0.0116883, -0.8424518, -0.2444781, -0.4799656,  0.3523534,  0.6304624,  0.1252685, -0.2463892,  0.5373083, -0.1955017,  0.0681569, -0.1495733,  1.0954618, -0.7536653, -0.0035977,  0.4418799, -0.1187491,  0.3979052, -0.0626882,  1.0922721, -0.3009686, -0.1521985, -0.1931435, -0.0975408)    0    0  20.12753183  8 1.000  14.51582335
(21.0144445, -7.1483386,  8.3998734, -0.2888274,  0.1278357, -0.9486958,  0.0145996, -0.3601287, -0.5661746, -0.3033609,  0.6044085,  1.2097794,  0.4416529, -0.0845154, -1.6780019,  0.6911798, -0.2142021, -0.2827078, -0.1474059, -0.2767726, -0.4618381,  0.3045513, -1.0054191, -0.0220683,  0.4542208, -0.0166483, -0.8395302)    0    0  17.57420180  0 5.000  11.79806854
(23.7351170, -3.4399617, 11.1246084, -0.4197482, -0.6557733,  0.0052194, -0.6274915,  0.0859722, -1.0038576,  1.1352123,  1.8198637, -2.5704336,  0.8250049,  1.4756059,  0.2186522,  2.2218420, -1.3360527, -1.7319124,  0.4177118,  0.6059504, -0.2013733, -0.6556125, -0.6972395, -2.5663580,  0.1611672, -1.4890688, -2.6509382)    0    0  11.12815063  3 4.360   7.35688617
(21.9774647,  1.0413774,  8.2401405, -0.3429557, -0.7685173, -0.2144604, -0.4957400, -0.2133367, -0.0785989, -0.0932832, -0.0126257, -0.3926822,  1.1888739,  0.7371716,  0.0875298,  0.5248735, -0.1674513, -0.3630773, -0.3981092, -0.2846755,  0.0530520,  0.6070052, -0.1029183, -0.7032092, -0.1367383, -0.2476282, -0.5368708)    0    0 -11.28021073  1 5.000  -5.46844694
(23.8064566, -6.6083101, 12.0438222, -0.0539864,  0.1324290,  0.8583935, -0.4926527,  1.3559767, -1.3478836, -0.0812215, -0.9595344, -1.3152070,  0.9495968,  0.5670289, -0.5794826,  0.0622146,  1.0070793,  2.6122623, -0.4387820, -0.5118358,  1.3639650,  0.0652926, -0.2633122,  0.2081522,  0.3308296,  0.0782900,  0.0524001)    0    0  20.48351899  4 4.840  13.97538424
(22.1071069,  1.9924215, 19.4802930,  0.0297079, -0.1842318, -0.8839715,  0.4286605, -0.5786505, -0.4907267,  0.0447217,  0.7996142, -1.8980390, -0.8425686, -0.0419835, -0.5377678, -0.0625570,  0.6063034,  0.1271479, -1.5216995, -0.5352726, -0.4963844, -0.1634786,  1.3989123,  0.0550704, -0.7340396, -0.0427617, -0.5208702)    0    0  19.35045270  4 4.440  13.56505497
(22.7384302, -3.3293737, 11.6585326, -0.4205325, -0.6559144,  0.0053156, -0.6268173,  0.2386130, -0.8797253,  1.0463123,  1.3354088, -2.0221805,  0.7137304,  1.1398984,  0.2793796,  1.8264454, -1.2612477, -1.2986996, -0.0408097,  0.5813432, -0.0812479, -0.5873115, -0.4801831, -1.7652064,  0.0504662, -1.0716142, -2.0863736)    0    0  11.31376409  2 4.440   8.47119051
(20.2968235, -6.1918086, 21.5504354, -0.5139032,  0.8154584,  0.2117355, -0.1615520,  0.8243005, -0.5445159, -1.0529035, -0.4050549, -0.6753807, -0.7806502,  0.1177725,  0.6795236, -0.7931117, -0.5501847, -0.0570245,  0.5317516, -1.5635076,  0.1981605,  0.5739881, -1.5260865, -0.0241030, -0.2292845,  1.5704663,  1.1438434)    0    0  20.33661235  1 5.000  13.65215921
(20.3652451, -0.5825365, 13.6567962,  0.0095615, -0.8424580, -0.2450720, -0.4796922, -0.0242108,  0.5431235, -0.3748882, -0.2595893,  0.5984746, -0.1052149, -0.0551217, -0.1582186,  0.9469917, -0.5766480, -0.0796538,  0.4420473, -0.1502998,  0.2815106, -0.1189633,  1.0416746, -0.3940861, -0.1442838, -0.2944256, -0.0118840)    0    0  15.18251203 11 0.440  12.00303482
(26.4404733, -3.1682056, 11.5437157,  0.3025453,  0.3909249, -0.5062859, -0.7066248,  0.1761495,  0.3086431, -1.3933665,  0.1579272,  0.7294824, -1.0598594, -0.0611509,  0.8414495,  0.0739462, -0.9668485,  0.6730045, -0.4350423,  0.3252907,  0.7278147,  1.1454546, -0.4032058, -0.1849697,  0.0380635, -0.6268271,  0.3574089)    0    0  15.97638455  9 3.080  11.79911395
(19.8936804,  3.0933257, 14.7932797, -0.0139855, -0.8448990, -0.2735852, -0.4594576,  0.5140480,  0.5259611,  0.3907876, -0.2457182,  0.4104693, -0.2809782,  0.1425633, -0.2750949,  1.0425985, -0.9065483, -0.3741113,  0.2604736, -0.8018748,  0.6241539,  0.3847192,  0.6675042,  0.0688616, -0.2597033,  0.1771284, -0.3789920)    0    0  13.37436376 13 3.560   9.86780268
