#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(22.3060440,  2.1330437,  9.9020924, -0.3459576, -0.7673807, -0.2147211, -0.4953130, -0.1532588, -0.0776194,  0.1915744,  0.0874560, -0.7788080,  1.2083093,  0.7881513,  0.4246093,  0.6536864,  0.0352424, -0.7988917, -0.8540521, -0.4186502,  0.2273362,  0.6515892, -0.3260269, -0.6394714, -0.6633190,  0.0980070,  0.0309243)    0    0  13.34064321  0 5.000   8.89376223
(24.3183574, -6.7933593,  9.9839961, -0.0529227,  0.1312928,  0.8588700, -0.4922436,  1.2101456, -1.4878830, -0.1920957, -0.9221710, -1.6072006,  1.1881559,  0.3414827, -0.4090746, -0.0361769,  1.2665654,  2.5552686, -0.4344707, -0.5765406,  1.3467320,  0.1173102, -0.1917567,  0.2108818,  0.3339867, -0.0617679, -0.0158182)    0    0  23.84228376  0 5.000  15.89485584
(22.6706374, -9.2352027, 20.0595711,  0.7430177, -0.4139324, -0.4861600,  0.2004249,  0.5109496,  0.1875713, -0.8700077, -1.4781935, -0.8208156, -0.8650967, -0.3893518, -0.5873084, -0.3896932,  2.2355045,  0.2996349, -0.6948539,  1.4589897,  0.4905043, -0.7269563, -0.9824827, -2.0504993, -1.1839675,  0.1145287, -0.0884797)    0    0  13.01524056  0 5.000   8.67682704
(19.0819278, -2.1993352, 17.7907670,  0.0281443, -0.1851258, -0.8834631,  0.4294522, -0.7391634, -0.1393690, -0.0331528,  0.9183399, -2.0455539, -0.7501690,  0.0252709, -0.5140924, -0.0513183,  0.7361759,  0.3849302, -0.9519135, -2.5981524,  0.8069815,  0.2040581,  1.4854885, -2.1751765, -0.5984148,  0.7462414, -0.5542082)    0    0  27.54508492  2 5.000  18.39146877
(21.5335075,  0.7093201, 13.3595516,  0.0111324, -0.8425399, -0.2430866, -0.4805325, -0.9484107,  0.1373610,  0.7626268, -1.2982480,  0.0070168,  0.0753721, -0.3933241,  0.0301892, -0.0434568, -0.4025532,  0.1351582,  1.3129565,  0.3172583, -0.3710210, -1.2402003,  2.1765750, -1.4709494, -0.1846462, -1.2003368,  0.2833647)    0    0  24.49606252  0 0.400  16.23483758
(24.3744587, -6.6992940,  9.8006501, -0.0529227,  0.1312928,  0.8588700, -0.4922436,  1.2478028, -1.4858904, -0.1825022, -0.9362077, -1.5547879,  1.1617707,  0.4014508, -0.4484253, -0.0206083,  1.2390573,  2.6506269, -0.4240914, -0.5570441,  1.3920703,  0.1023078, -0.1866009,  0.2163391,  0.3457674,  0.0430648,  0.0044735)    0    0  23.04596879 15 0.000  15.24695543
(24.2138232, -5.6695442, 10.7945704, -0.5454036, -0.6812418,  0.2284285, -0.4315843,  0.4549760, -1.7842172,  0.8926545,  1.6244789, -2.4772133,  1.2618924,  0.5859581, -0.0708590,  2.3133018, -1.6117935, -1.3452781, -0.0188953,  0.5566535, -0.1185015, -0.5810987, -0.5871834, -1.7906549,  0.0697556, -1.0769590, -2.1582181)    0    0  27.46728686  2 0.400  18.52579293
(22.5492066,  2.1591546, 10.5304313, -0.3459576, -0.7673807, -0.2147211, -0.4953130, -0.0702649, -0.0465998,  0.3586133,  0.1946792, -0.8283778,  1.1019532,  0.7590610,  0.5430635,  0.6270713,  0.1554613, -0.7115308, -0.6983275, -0.5098152,  0.3682646,  0.7201560, -0.2781175, -0.7039597, -0.6485322,  0.2193293, -0.1890781)    0    0  11.62326684  7 0.320   8.54326830
(24.0796478, -6.6910431,  9.9979587, -0.0529227,  0.1312928,  0.8588700, -0.4922436,  1.2187006, -1.5067238, -0.1989642, -0.9221768, -1.6044554,  1.1986123,  0.3552846, -0.4194678, -0.0487189,  1.2783822,  2.3497889, -0.3594068, -0.5609346,  1.3359216,  0.1611934, -0.2207748,  0.1965019,  0.4367250, -0.0097073, -0.1862390)    0    0  23.12755489 12 0.880  15.24343418
(19.6212804, -1.8953521, 17.7900130,  0.0281443, -0.1851258, -0.8834631,  0.4294522, -0.7753960, -0.0825512, -0.0365539,  0.9632404, -2.1154851, -0.7409943,  0.0325669, -0.5380418, -0.0411825,  0.7803177,  0.3824773, -0.9922111, -2.5834410,  0.7620449,  0.2362704,  1.4933703, -2.1272752, -0.6080642,  0.7206192, -0.5743825)    0    0  27.39924534  6 0.520  18.23538697
(23.4413707, -5.6149222, 10.9035378, -0.5454036, -0.6812418,  0.2284285, -0.4315843,  0.4886717, -1.9208181,  0.9922570,  1.8752518, -2.3923007,  1.1830789,  0.4712844, -0.3312930,  2.5557622, -1.4469392, -1.2934803,  0.0349984,  0.2757742, -0.5009334, -0.6358691, -1.0548327, -1.5663900,  0.0596784, -1.0964593, -2.2822141)    0    0  27.68139689  3 1.000  18.52921341
(19.8063813, -5.0025745, 19.5711774, -0.3808229,  0.6692752,  0.5563539, -0.3122738,  0.1984529,  0.0598512, -0.3427559, -0.4696319, -0.6287265, -0.7392764, -0.0184391,  0.2765673,  0.0098270, -0.1897931, -0.2403301,  0.3755042, -1.9733011, -0.1369522,  1.0357735, -0.8349009, -0.6661515,  0.6217874,  2.4879806,  1.7135428)    0    0  14.95661719 11 2.680  10.41748800
(21.5942553,  0.1692057, 13.0213129,  0.0243521, -0.8265541, -0.2198397, -0.5175768, -0.6930948,  0.1407223,  0.7268440, -1.1030163,  0.0067369,  0.0335747, -0.4799564, -0.0712996,  0.1337886, -0.4997094,  0.0570252,  1.4343192,  0.2092160, -0.4150269, -1.2466530,  2.3798821, -1.5122332, -0.2223118, -1.3257778,  0.2656872)    0    0  21.04519542  7 0.360  15.91878237
(25.7816836, -6.9384786, 11.3177663,  0.2772266,  0.3997093, -0.4860770, -0.7260022,  0.2836484, -0.2151749, -1.5039826, -0.3934822,  0.6739901, -0.3612329,  0.2607651, -1.4852990,  0.8225696, -1.3343383, -0.0461178, -1.0129542,  1.3904301,  1.3715405,  2.3747792,  0.3723192,  1.1627140,  0.2706769, -0.1034822,  2.5883139)    0    0  19.69377027  4 1.640  15.19769763
(21.7628250, -0.1079144, 13.2743850,  0.0111324, -0.8425399, -0.2430866, -0.4805325, -0.3598145,  0.2676102,  0.7643775, -0.9283602,  0.0758310, -0.0587089, -0.3220176, -0.1807876,  0.4406269, -0.6780732,  0.1318225,  1.5705069,  0.3229239, -0.4883969, -1.4156882,  2.5547765, -1.6771062, -0.2381701, -1.4575584,  0.2677551)    0    0  24.49977041  0 0.640  16.48913793
(19.7477754, -5.6567801, 20.0293234, -0.5130310,  0.8153418,  0.2137706, -0.1622316,  0.3658646,  0.1575362, -0.3772963, -0.7838653, -0.3370414, -0.7601183, -0.0366669,  0.4199061,  0.0856169, -0.3732822, -0.2736234,  0.5648019, -1.8829573, -0.1618755,  1.0583955, -1.2392987, -0.3830418,  0.5532548,  2.5454943,  1.8363511)    0    0  23.21347236  5 0.840  15.35174546
(23.8743500, -7.1457884, 10.5592748, -0.0529227,  0.1312928,  0.8588700, -0.4922436,  1.2160265, -1.4853516, -0.1895493, -0.9247223, -1.5980390,  1.1821633,  0.3507678, -0.4150062, -0.0319506,  1.2602137,  2.3366891, -0.3706146, -0.6530813,  1.3697983,  0.1802929, -0.0602911,  0.2189482,  0.4462210, -0.1598162, -0.2168367)    0    0  23.37817995  1 0.480  15.83175461
(20.2083503, -0.0134570, 15.5684162, -0.2736345, -0.2916001, -0.4691318,  0.7874064, -1.0484352, -0.5720750,  0.7391791, -0.6830210,  0.4578765, -1.7722107,  1.1254919,  2.0154696,  1.1303727, -0.5777810, -0.9120982,  0.6470293,  0.3753687,  0.3877934, -1.1057834, -0.6799374, -0.3988462,  0.1051611,  0.3180892, -0.1176749)    0    0  28.37665408  0 0.400  19.13509016
(20.3269147, -5.9126587, 19.9406914, -0.5130321,  0.8153427,  0.2137661, -0.1622295,  0.3737195,  0.1852561, -0.3887435, -0.7913375, -0.3606271, -0.7842036, -0.0306769,  0.4243004,  0.0870828, -0.3848639, -0.3287208,  0.5566693, -1.7367842,  0.0008371,  0.9597410, -0.9387238, -0.3410046,  0.5843608,  2.1602067,  1.8170626)    0    0  23.30319248  2 2.920  15.49333378
